Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,3,teeth,,,W
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,DE,KE,,197,teeth,kg,T,O
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,2,,teeth,,H,
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,,,2,teeth,,H,
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,2,,teeth,,H,W
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,12,teeth,,,W
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,4,,teeth,,P,W
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,,4,teeth,,S,W
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,1,,teeth,,,I
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,6,teeth,,,W
1993,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,,1,teeth,,,W
1993,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,GB,XX,1,,teeth,,,I
1993,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,XX,1,,teeth,,,I
1993,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,,2,,teeth,,,U
1993,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,XX,,23,,teeth,,,I
1993,I,Enhydra lutris nereis,Mammalia,Carnivora,Mustelidae,Enhydra,US,CA,,,18,teeth,,S,W
1993,I,Phocoena sinus,Mammalia,Cetacea,Phocoenidae,Phocoena,US,MX,,,13,teeth,,S,W
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CA,FR,GA,1,,teeth,,P,O
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CA,FR,GA,,1,teeth,,,O
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,9,25,teeth,,P,W
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,2,,teeth,,,W
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,FJ,,1,,teeth,,E,
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,XX,,1,,teeth,,,I
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FR,XX,,1,teeth,,,O
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FR,,1,,teeth,,T,O
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,NO,XX,3,,teeth,,T,W
1993,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,SG,XX,14,,teeth,,T,I
1993,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,ID,,3,,teeth,,T,W
1993,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,MY,XX,2,,teeth,,T,I
1993,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,MY,,2,,teeth,,T,I
1993,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,TH,,4,,teeth,,,I
1993,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,VN,,1,,teeth,,T,W
1993,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,VN,,3,,teeth,,,W
1993,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,RU,,1,,teeth,,,I
1993,I,Cetacea spp.,Mammalia,Cetacea,,,JP,NZ,,,2,teeth,,E,O
1993,I,Cetacea spp.,Mammalia,Cetacea,,,NZ,AU,,1,,teeth,,,I
1993,I,Cetacea spp.,Mammalia,Cetacea,,,NZ,XX,,7,,teeth,,,I
1993,II,Ateles paniscus,Mammalia,Primates,Atelidae,Ateles,US,BR,,16,,teeth,,T,I
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,AU,CA,,,1,teeth,,P,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,FR,CA,,,3,teeth,,T,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,GB,CA,,,4,teeth,,T,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,3,teeth,,P,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,190,36,teeth,,S,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,25,,teeth,,T,U
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,202,teeth,,T,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,3,,teeth,,,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,SE,,6,,teeth,,S,W
1993,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,SE,,,6,teeth,,S,
1993,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,US,ET,,,1,teeth,,H,
1993,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,DE,ZW,,12,,teeth,,H,
1993,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,PG,,2000,,teeth,,T,R
1993,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,ZW,,,1,teeth,,,C
1993,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,ZW,,59,,teeth,,H,W
1993,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,ZW,,,60,teeth,,,W
1993,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZW,,,9,teeth,,,W
1993,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,ZW,,,1,teeth,,,W
1993,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ID,AU,,,5000,teeth,,T,C
1993,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,AU,,2000,,teeth,,T,C
1993,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,AU,,,2000,teeth,,T,R
1993,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,AU,,3000,,teeth,,T,U
1993,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TW,AU,,,1000,teeth,,T,C
1993,II,Lagenorhynchus obscurus,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,DE,US,PE,,60,teeth,,S,W
1993,II,Lagenorhynchus obscurus,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,US,CA,PE,50,,teeth,,S,W
1993,II,Orcinus orca,Mammalia,Cetacea,Delphinidae,Orcinus,DK,GL,,4,,teeth,,P,W
1993,II,Felidae spp.,Mammalia,Carnivora,Felidae,,US,XX,,1,,teeth,,,U
1993,II,Felis spp.,Mammalia,Carnivora,Felidae,Felis,US,BR,XX,1,,teeth,,T,I
1993,II,Felis spp.,Mammalia,Carnivora,Felidae,Felis,US,KE,,4,,teeth,,T,I
1993,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,US,CA,,,1,teeth,sets,S,W
1993,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,US,CA,,905,904,teeth,,S,W
1993,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,US,CA,,,3,teeth,sets,S,W
1993,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,US,CA,,3,,teeth,,S,W
1993,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,US,CA,,111,105,teeth,,S,W
1993,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,CH,CA,,,51,teeth,,S,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DE,GL,,,5,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GE,,42,,teeth,,T,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,2,114,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,,80,teeth,,S,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,26,,teeth,,T,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,FI,GL,,,1,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,FO,GL,,,1,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,IT,GL,,,1,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,MC,CA,,,4,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,NO,GL,,1,3,teeth,,P,W
1993,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,XX,GL,,,3,teeth,,P,W
1993,II,Mirounga leonina,Mammalia,Carnivora,Phocidae,Mirounga,GB,FK,GS,1,,teeth,kg,S,W
1993,II,Phocoena phocoena,Mammalia,Cetacea,Phocoenidae,Phocoena,US,CA,,122,,teeth,,S,W
1993,II,Ursus spp.,Mammalia,Carnivora,Ursidae,Ursus,NZ,CA,,2,,teeth,,,I
1993,II,Ursus spp.,Mammalia,Carnivora,Ursidae,Ursus,US,VN,,2,,teeth,,,I
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DE,CA,,,4,teeth,,H,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DE,CA,,,1,teeth,,T,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,FR,CA,,,24,teeth,,H,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,FR,CA,,,20,teeth,,T,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,FR,CA,,20,,teeth,,,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,MX,CA,,,8,teeth,,H,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,207,teeth,,H,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,1,teeth,,P,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,1,teeth,,Q,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,3330,2269,teeth,,S,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,410,1666,teeth,,T,W
1993,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,56,,teeth,,,W
1993,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,14,teeth,,L,W
1993,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,604,304,teeth,,S,W
1993,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,115,teeth,,T,W
1993,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,SE,,60,,teeth,,S,W
1993,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,SE,,,123,teeth,,S,
1993,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,CA,NO,,,26,teeth,,S,W
1993,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,CA,US,,3,,teeth,,S,W
1993,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,CA,US,,,3,teeth,,,W
1993,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,DK,GL,,6,6,teeth,,P,W
1993,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,DK,GL,,2,,teeth,,,W
1993,II,Cetacea spp.,Mammalia,Cetacea,,,US,RU,,2,,teeth,,,I
1993,II,Crocodylia spp.,Reptilia,Crocodylia,,,US,TH,XX,33,,teeth,,,I
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AT,ZW,,,2,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,TZ,,37,,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BE,TZ,,7796,,teeth,,T,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CH,DE,TZ,,4,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CY,ZW,,,22,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,HK,TZ,33,,teeth,,T,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,59,4,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZA,,12,,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZM,,6,,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZW,,62,,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZW,,,197,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,HK,TZ,40,,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,172,,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,TZ,,,101,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZA,,12,,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZM,,84,,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZW,,48,,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZW,,,47,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,HK,TZ,1505,,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,HK,ZM,189,,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,,59,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,TZ,,123,,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,ZM,,35,,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,TZ,,46,,teeth,,P,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZA,,6,,teeth,,P,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZW,,,12,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HK,BE,TZ,,9539,teeth,,T,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HK,MW,,,468,teeth,kg,T,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,HK,TZ,,,2167,teeth,,T,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,ZW,,,12,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,NL,XX,,4,teeth,,P,O
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,MX,TZ,,,36,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PT,MZ,,4,4,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PT,ZM,,12,,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PT,ZW,,12,,teeth,,H,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,SE,ZW,,,6,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TW,MW,,,2,teeth,,P,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ET,,,2,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,7,,teeth,,T,I
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,508,,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,2313,,teeth,,T,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,XX,54,,teeth,,T,I
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,ZA,70,,teeth,,T,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,60,,teeth,,T,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,,64,teeth,,H,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,2,,teeth,,,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,29,,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,UG,,,1,teeth,,P,
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,XX,,1,,teeth,,,I
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,ZM,16,,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,29,,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,25,,teeth,,,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,4,,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZM,,8,,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,8,,teeth,,T,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,305,,teeth,,T,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,1,,teeth,,,I
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,4,,teeth,,,U
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,,185,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,MW,,,1452,teeth,kg,T,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZW,,,12,teeth,,,W
1993,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZW,TZ,,,12,teeth,,H,
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CH,CA,,,40,teeth,,S,W
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,4,28,teeth,,P,W
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,1,,teeth,,,W
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,ID,US,,,68,teeth,kg,T,O
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,MX,NL,XX,,2,teeth,,P,O
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,CA,,1,,teeth,,T,W
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,GL,,,1,teeth,,S,W
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,ID,US,41,,teeth,,T,W
1993,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,RU,,1,,teeth,,,I
1994,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,72,47,teeth,,S,W
1994,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,VN,,1,,teeth,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,2,teeth,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,2,,teeth,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,16,,teeth,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,3,teeth,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CM,,4,,teeth,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,NA,,4,,teeth,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,17,,teeth,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,2,teeth,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,NG,,2,teeth,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,teeth,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,102,teeth,,S,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,102,,teeth,,,W
1994,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,FR,CF,30,,teeth,,P,W
1994,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,TZ,,,12,teeth,,H,W
1994,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BR,GB,IN,,1,teeth,,P,O
1994,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,KH,,66,,teeth,,T,I
1994,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,KH,,1,,teeth,,T,U
1994,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,TH,,1,,teeth,,,U
1994,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,,4,,teeth,,,W
1994,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,XX,,3,,teeth,,,I
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DE,SE,,,1,teeth,,S,O
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,2,13,teeth,,P,W
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,FJ,,2,,teeth,,P,O
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CA,GL,2,,teeth,,,I
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CA,,14,,teeth,,T,I
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,,1,,teeth,,,I
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,,3,,teeth,,,O
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,RU,,1,,teeth,,,I
1994,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,XX,,3,,teeth,,,I
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,NG,,1,,teeth,,,U
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,SG,ID,1,,teeth,,T,I
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,SG,XX,2,,teeth,,T,I
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,TH,XX,27,,teeth,,T,I
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,VN,XX,1,,teeth,,,I
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,VN,,6,,teeth,,,U
1994,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,VN,,2,,teeth,,,W
1994,I,Cetacea spp.,Mammalia,Cetacea,,,AU,VU,FJ,,1,teeth,,E,O
1994,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,NZ,US,,5,,teeth,,,I
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CH,CA,,,4,teeth,,H,W
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,8,teeth,,H,W
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,25,teeth,,P,W
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,1,2,teeth,,S,W
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,18,teeth,,T,W
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,1,,teeth,,,W
1994,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,SE,,1,1,teeth,,S,W
1994,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,ES,ZA,,1,,teeth,,H,W
1994,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,NZ,TH,,1,,teeth,,,I
1994,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,NZ,XX,,1,,teeth,,,I
